Core,"Latitude (decimal, from -90 to +90)","Longitude (decimal, from -180 to +180)",Ocean,Orbulina universa,Globigerinoides conglobatus,Globigerinoides ruber (pink),Globigerinoides ruber (white),Globigerinoides ruber total,Globoturborotalita tenella,Globigerinoides sacculifer w/o sac,Globigerinoides sacculifer with sac,Globigerinoides sacc total,Sphaeroidinella dehiscens,Globigerinella adamsi,Globigerinella siphonifera (=aequilateralis),Globigerinella calida,Globigerina bulloides,Globigerina falconensis,Beela digitata,Globoturborotalita rubescens,Turborotalita humilis,Turborotalita quinqueloba,Neogloboquadrina pachyderma L,Neogloboquadrina pachyderma R,Neogloboquadrina dutertrei,P/D integrade + N. pachyderma R,Globoquadrina conglomerata,Globorotaloides hexagonus,Pulleniatina obliquiloculata,Globorotalia inflata,Globorotalia truncatulinoides L,Globorotalia truncatulinoides R,Globorotalia truncatulinoides total,Globorotalia crassaformis,Globorotalia crassula,Globorotalia hirsuta,Globorotalia scitula,Dentagloborotalia anfracta,Globorotalia menardii,Globorotalia tumida,Globorotalia menardii flexuosa,Globorotalia menardii + tumida,Candeina nitida ,Globigerinita glutinata,Globorotalia theyeri,Tenuitella iota,Berggrenia pumilio + T. humilis,Globigerinita uvula,Other ID,Other UnID,Total Planktics,,,,,,,,,,,,
GIK15627-1,29.17,-12.09,North Atlantic,1,0,0.3,17.4,17.7,1.2,4.4,1.7,6.1,0,,1.2,1.2,40.4,2.8,0,0.6,1.2,1.9,0,3.9,2.7,3.9,,0,0.8,8.4,1.2,2.1,3.3,0.2,,0.8,0,,0,0,,0,0,5.4,,,1.2,0,0.2,,348,,,,,,,,,,,,
GIK15628-4,29.08,-11.97,North Atlantic,0.6,0.1,1.2,7,8.1,1.1,2,0.6,2.6,0,,1.4,0.7,49.2,1.3,0.3,0.3,1.3,3.8,0.3,8.2,4.5,8.2,,0,0,4.4,0.6,1.6,2.2,0.1,,0.3,0.7,,0,0,,0,0,8.7,,,1.3,0,0,,895,,,,,,,,,,,,
V19-308,29.02,-41.4,North Atlantic,1.3,0.9,1.3,49.2,50.5,4.2,1.1,0.9,2,0,,7.8,1.6,0.2,5.5,0,0.9,0.2,0,0,0,0,0,,0,0.4,4.2,3.5,2.4,5.9,0,,2.2,0.2,,0.2,0,,0.2,0,8.9,,,0.2,0,2.9,,451,,,,,,,,,,,,
MIKS14,28.88,-25.4,North Atlantic,2,5,1,105,106,,32,7,39,,,14,,16,8,1,1,,,,10,,10,,,1,60,32,16,48,4,,3,,,2,,,2,1,30,,,,,,,351,,,,,,,,,,,,
D11799#1,28.77,-26.46,North Atlantic,1.8,1.4,0,41.2,41.2,0,5.4,2.2,7.6,0.3,,2.6,0.1,5.8,0,0.6,0,3.9,0.1,0.3,4.9,0,4.9,,0,0,16.9,2.9,2.5,5.4,0.3,,0.1,0.1,,1,0,,1,0,5.1,,,3.9,0.1,0.4,,721,,,,,,,,,,,,
D11802#1,28.58,-25.32,North Atlantic,0.6,0.6,0,45.1,45.1,0,8.2,3.5,11.7,0.6,,2.6,0.6,6.7,0,0,0,4.8,0,0.2,1.3,0.2,1.3,,0,0,11.4,3.7,1.7,5.4,0.9,,0.2,0,,1.9,0.2,,2.1,0,4.5,,,4.8,0,1.2,,463,,,,,,,,,,,,
INMD-042BX,28.57,-46.35,North Atlantic,7,6,4,200,204,4,5,5,10,,,16,2,10,5,2,19,,2,,,,,,,,14,13,3,16,1,,5,2,,1,,,1,1,24,,,,,,,351,,,,,,,,,,,,
V17-1,28.48,-65.05,North Atlantic,1.6,4.4,0.8,63.2,64,0,1.6,2,3.6,0,,2.4,0.2,0.8,0.2,0.4,0,0.2,0.4,0,0.6,0.8,0.6,,0,0,6.9,5.3,2.6,7.9,0,,1.8,0,,0,0,,0,0,2.6,,,0.2,0,1.2,,495,,,,,,,,,,,,
V03-039,28.45,-86.55,Gulf of Mexico,2,0,68,101,169,9,14,12,26,1,0,6,12,27,53,1,2,0,2,0,13,41,13,0,0,12,1,1,10,11,18,0,4,2,0,7,3,0,10,0,35,0,0,0,0,0,8,465,,,,,,,,,,,,
11800-5bx,28.43,-25.8,North Atlantic,0.1,1.7,0,49,49,0.1,3.6,2.1,5.7,0.8,,1.7,1.5,5.4,0,0,0,4.5,0,0.1,2.6,0,2.6,,0,0.1,19.5,1.5,0.4,1.9,0.1,,0.1,0,,0.5,0.3,,0.8,0,3.8,,,4.5,0.4,0.5,,758,,,,,,,,,,,,
D11800#2,28.41,-25.81,North Atlantic,0.6,0.6,0,46.2,46.2,0,6.3,1.9,8.2,0.3,,1.3,0.6,5.1,0.6,0.3,0,8.5,0.3,0.3,1.2,0,1.2,,0,0,14.2,3.5,0.6,4.1,0.6,,0.3,0,,0.9,0,,0.9,0,5.4,,,8.5,0,0.4,,316,,,,,,,,,,,,
INMD040,28.35,-47.48,North Atlantic,4,1,8,188,196,17,4,6,10,0,0,3,10,4,17,0,7,0,0,0,0,0,0,0,0,0,22,12,8,20,0,0,9,0,0,0,1,0,1,0,33,0,0,0,0,2,7,363,,,,,,,,,,,,
GIK15634-1,28.26,-13.4,North Atlantic,0.5,0,0.2,10.2,10.4,0.5,3.3,0.6,3.9,0,,1,1.1,52.8,1,0,0.5,0.5,0.5,0,7.3,6.4,7.3,,0,1.3,5,0,2,2,0.3,,0.4,2,,0,0,,0,0,3,,,0.5,0,0,,434,,,,,,,,,,,,
172-1062A,28.25,-74.41,North Atlantic,7.6,1.8,7.2,38.9,46.1,0,6.4,0,6.4,0,,9.2,1.6,0.6,0.8,0.8,1.2,0,0,0,0,0.8,0,,0,1.2,1.2,5.9,1.4,7.3,0,,1.8,0,,0.8,0.4,,1.2,0.2,5.3,,,0,0,4.8,,488,,,,,,,,,,,,
D11803#1,28.16,-25.47,North Atlantic,0.9,3.7,0,31.7,31.7,0,0.6,0,0.6,0,,1,0,1.9,0.3,0.3,0,0.3,0,0,3.1,0,3.1,,0,0,45.8,6.1,0.3,6.4,0.3,,0,0,,1.3,0,,1.3,0,2.8,,,0.3,0,0,,318,,,,,,,,,,,,
RC09-017,28,-88.98,Gulf of Mexico,1,3,12,92,104,0,7,7,14,0,0,11,2,7,10,0,1,0,3,0,2,23,2,1,0,30,0,1,31,32,1,0,0,0,0,22,12,0,34,0,15,0,0,0,0,0,2,296,,,,,,,,,,,,
A153-154,28,-38.78,North Atlantic,0.3,0.5,1.8,43,44.8,5.1,0.5,0.5,1,0,,3.8,0,1.3,8.4,0,1.5,0.3,0,0,0.5,0,0.5,,0,0,10,4.4,3.9,8.3,1.3,,0.5,1,,0,0,,0,0,11.2,,,0.3,0,0,,413,,,,,,,,,,,,
V17-163,27.97,-34.13,North Atlantic,0,8,4,287,291,0,13,6,19,0,0,6,0,13,3,2,0,2,0,1,5,1,5,0,0,1,33,22,13,35,4,0,2,0,0,2,0,0,2,0,15,0,0,0,0,0,4,447,,,,,,,,,,,,
V26-31,27.93,-47.77,North Atlantic,0.5,1.2,1.9,56.7,58.6,1.7,2.6,1.9,4.5,0,,4.1,0.7,1.7,3.4,0.2,0.2,0,0,0,0,0.7,0,,0,0.2,6.5,6,2.9,8.9,0.2,,0.7,0.5,,0,0,,0,0,4.8,,,0,0,0.7,,416,,,,,,,,,,,,
V22-219,27.92,-43.63,North Atlantic,2.2,1.1,0.3,48.7,49,5.9,1.6,0.5,2.1,0,,3.2,2.2,0.3,6.5,0,2.2,0,0,0,0,0.8,0,,0,0,5.9,3,2.4,5.4,0,,3,0.8,,0,0,,0,0,6.5,,,0,0,2.9,,372,,,,,,,,,,,,
D11798#3,27.56,-27.65,North Atlantic,0.8,1.9,0,45.1,45.1,0,3.3,2.4,5.7,0,,1.7,0.5,6.3,0.8,0.3,0,2.8,0,0.3,5.2,0,5.2,,0,0.2,17.1,3.2,2.1,5.3,0.2,,0,0,,1.3,0,,1.3,0,4.4,,,2.8,0,0,,632,,,,,,,,,,,,
GIK15635-2,27.2,-14.66,North Atlantic,0.7,0,1.5,15.2,16.7,1,2.5,0.6,3.1,0,,3,0,44.7,1.2,0.2,0,0.7,0.2,0,8.8,3.6,8.8,,0,1.4,5.6,1.8,1,2.8,0,,0.1,0.2,,0,0,,0,0,6.3,,,0.7,0,0.2,,656,,,,,,,,,,,,
RC12-007,27.15,-91.55,Gulf of Mexico,3,5,18,108,126,0,8,2,10,0,0,12,9,10,6,0,0,0,0,0,0,13,0,0,0,25,0,1,37,38,0,0,1,0,0,40,9,0,49,2,14,0,0,0,0,0,2,325,,,,,,,,,,,,
GIK15636-1,27.01,-15.09,North Atlantic,0.8,0,1.6,10.5,12.1,1.5,7.7,1.2,8.9,0,,3,0,35.2,1.5,0.4,0,0.3,1.2,0,9.6,4.9,9.6,,0,0.6,6.8,2.9,2.5,5.4,0.2,,0.4,0.3,,0.2,0,,0.2,0,6.9,,,0.3,0,0,,671,,,,,,,,,,,,
GIK15637-1,27.01,-18.99,North Atlantic,1.5,0,0.3,9.8,10.1,0.4,0.7,0,0.7,0,,0.3,0,13.3,0.7,0,0,0,0.6,0.6,20.1,17.7,20.1,,0,0,18.7,0,5.8,5.8,0.4,,1,1.4,,0,0.3,,0.3,0,5.9,,,0,0,0.6,,779,,,,,,,,,,,,
V30-68,26.92,-19.13,North Atlantic,2.1,0,0.7,28.8,29.5,4.5,7.3,3.8,11.1,0,,3.6,1.6,1.4,5.4,0.5,0.7,0.5,0.7,0,9.9,0,9.9,,0,0.5,9.2,4,2.6,6.6,0.7,,0.2,0.5,,0.7,0,,0.7,0,7.5,,,0.5,0,2.7,,425,,,,,,,,,,,,
11804-4bx,26.87,-27.12,North Atlantic,0.8,0.6,0.2,53,53.2,0,5.4,3.9,9.3,0,,1.4,0.8,6.4,1.1,0,0,1.6,0,0.3,3.3,0.5,3.7,,0,0.2,4.2,1.1,1.6,2.7,0.1,,0.2,0,,0.5,0,,0.5,0,11.2,,,1.6,0.2,1.7,,644,,,,,,,,,,,,
GIK12309-2,26.83,-15.12,North Atlantic,0,0,0.1,22,22.1,1.9,8.7,1.7,10.4,0,,0.8,0,25.8,0,0.2,0,0,0.1,0,9.3,6.5,9.3,,0,0.1,8,0,5.2,5.2,0.5,,0.4,0.2,,0,0,,0,0,7.2,,,0,0,1.1,,672,,,,,,,,,,,,
V28-98,26.78,-50.83,North Atlantic,0.9,1.8,1.4,51.4,52.8,4.6,3.7,1.1,4.8,0,,3.4,2.5,0,2.1,0,1.1,0,0,0,0.2,0.2,0.2,,0,0.2,5,3,4.6,7.6,0.2,,1.4,0.7,,0,0,,0,0,8.9,,,0,0,1.6,,438,,,,,,,,,,,,
V25-24,26.78,-46.7,North Atlantic,1.5,0.6,3.4,59.6,63,4,2.1,0.9,3,0,,4.3,0.9,0,3.4,0,1.2,0,0,0,0.3,0.3,0.3,,0,0.3,3.1,1.8,1.5,3.3,0,,0.9,0,,0.3,0,,0.3,0,7,,,0,0,2.6,,327,,,,,,,,,,,,
V30-67,26.6,-15.15,North Atlantic,2.3,0,0.6,15.8,16.4,1.1,6.6,2.8,9.4,0,,2.6,2.6,11.7,7.2,0.3,2,1.1,0.3,0.6,14.7,0,14.7,,0,1.1,9.8,3.1,1.1,4.2,0.6,,0,0.3,,0,0,,0,0,6.9,,,1.1,0,5.8,,352,,,,,,,,,,,,
GIK12307-4,26.4,-14.95,North Atlantic,0.8,0,0.8,16.9,17.7,0,3.1,0,3.1,0,,0,0,31.8,0,0.3,0,0,2.3,0,34.4,1.1,34.4,,0,0,0,0,1.6,1.6,0,,0,0.8,,0,0,,1.6,0,4.6,,,0,0,0,,257,,,,,,,,,,,,
RC09-022,26.32,-94.35,Gulf of Mexico,8,5,31,126,157,3,4,2,6,0,0,7,15,5,27,2,4,0,0,0,0,14,0,2,0,48,0,1,31,32,0,0,0,1,2,16,5,0,21,0,29,0,0,0,0,0,3,391,,,,,,,,,,,,
RC10-269,26.3,-89.42,Gulf of Mexico,6,2,23,93,116,1,17,8,25,0,0,16,11,4,6,1,3,0,4,0,1,13,1,0,0,10,0,0,11,11,0,0,1,2,0,12,10,0,22,1,32,1,0,0,0,0,3,292,,,,,,,,,,,,
RC12-005,25.95,-84.87,Gulf of Mexico,13,4,34,106,140,1,10,11,21,0,6,30,20,7,10,1,6,0,0,0,1,11,1,0,0,13,1,0,7,7,1,0,0,6,0,17,3,0,20,0,31,0,0,0,0,0,5,355,,,,,,,,,,,,
V27-167,25.93,-26.58,North Atlantic,7,8,3,90,93,0,32,20,52,2,0,9,3,0,0,0,0,1,0,0,6,6,6,0,0,2,46,36,18,54,4,0,3,0,0,16,3,0,19,0,15,0,0,0,0,0,2,332,,,,,,,,,,,,
V30-65,25.92,-19.05,North Atlantic,1.5,0,1.9,21.4,23.3,3.5,10.2,4.5,14.7,0,,3.5,2.4,0.6,6.3,0,0.4,0.2,0,0,12.3,0.4,12.3,,0,1.7,12.8,4.8,1.7,6.5,0,,0.4,0.9,,1.9,0,,1.9,0,4.3,,,0.2,0,2.4,,462,,,,,,,,,,,,
A180-039,25.83,-19.3,North Atlantic,1.5,0,2.2,22.2,24.4,1.7,9.9,4.5,14.4,0,,3.4,0.9,1.7,7.1,0,1.5,0,0,0.6,7.3,1.1,7.3,,0,1.5,10.1,6.9,1.1,8,0.6,,0,0.2,,1.9,0,,1.9,0,7.3,,,0,0,4.8,,464,,,,,,,,,,,,
V30-62,25.83,-16.92,North Atlantic,0.2,0,0.6,11.8,12.4,1.2,4.9,1.2,6.1,0,,1.1,2.5,16.7,6.4,0.2,0,0,3.7,2.5,22.7,1,22.7,,0,0.6,9.3,1.4,1.2,2.6,0.2,,0,0.8,,0,0,,0,0,4.5,,,0,0,5.3,,485,,,,,,,,,,,,
V30-58,25.72,-20.88,North Atlantic,1.6,0,2.2,29.7,31.9,1.6,7,3.8,10.8,0.2,,2.3,1.4,0.4,7.2,0.2,0.2,0.6,0,0.4,11.1,0.2,11.1,,0,0.6,7.8,4.4,1.6,6,0.8,,0.4,0,,2,0,,2,0,8.5,,,0.6,0,4.2,,498,,,,,,,,,,,,
V30-59,25.72,-19.52,North Atlantic,1,0.2,1.2,25.5,26.7,4.8,6.3,1.2,7.5,0,,2.3,2.7,2.5,5.5,0.2,2.7,1.2,0.7,1,14,0,14,,0,1.2,10.5,2.5,1.7,4.2,0.5,,0,1.2,,1.7,0,,1.7,0,5.8,,,1.2,0,2.9,,405,,,,,,,,,,,,
RC09-024,25.68,-90.73,Gulf of Mexico,4,0,31,116,147,4,20,19,39,0,0,6,10,5,8,0,1,0,1,0,0,12,0,2,0,28,0,1,17,18,2,0,0,2,0,13,8,0,21,0,15,0,0,0,0,0,2,327,,,,,,,,,,,,
RC09-019,25.6,-94.68,Gulf of Mexico,12,5,24,119,143,2,4,3,7,0,1,15,12,6,17,3,1,0,0,0,0,17,0,2,0,38,0,0,36,36,2,0,0,0,0,5,6,0,11,0,15,0,0,0,0,0,3,348,,,,,,,,,,,,
V30-61,25.57,-16.83,North Atlantic,0.6,0,0.6,14.5,15.1,1.6,6.3,2.3,8.6,0,,2.7,1.2,12.7,7.9,0,0.6,1,0.2,0,19.2,0.2,19.2,,0,1.6,12.9,2.5,2.1,4.6,0.4,,0.2,0.6,,0.2,0,,0.2,0,5.5,,,1,0,3.2,,485,,,,,,,,,,,,
MIKS13,25.45,-20.33,North Atlantic,1,,4,120,124,,44,8,52,,,4,,14,6,,4,2,,,47,6,47,,,3,38,17,8,25,5,,4,,,7,,,7,,7,,,,,,,349,,,,,,,,,,,,
RC09-018,25.28,-91.37,Gulf of Mexico,9,3,13,146,159,2,5,0,5,0,1,9,10,4,8,2,3,0,0,0,0,22,0,0,0,19,0,1,20,21,1,0,1,0,0,21,9,0,30,0,24,0,0,0,0,0,5,338,,,,,,,,,,,,
RC10-270,25.18,-84.75,Gulf of Mexico,12,1,41,105,146,2,23,32,55,0,0,27,9,3,2,0,3,0,0,0,0,30,0,0,0,15,6,1,14,15,2,0,0,2,0,18,8,0,26,4,11,1,0,0,0,0,4,376,,,,,,,,,,,,
V30-237,25.15,-17.33,North Atlantic,5,0,2,22,24,2,2,0,2,0,0,4,9,62,6,0,2,1,8,3,152,8,152,0,0,2,50,2,10,12,0,0,1,5,0,0,0,0,0,0,15,0,0,0,0,0,8,381,,,,,,,,,,,,
RC09-030,25.05,-88.98,Gulf of Mexico,9,0,24,135,159,1,18,12,30,0,0,13,14,3,3,1,3,0,0,0,2,21,2,0,0,20,0,0,15,15,2,0,1,6,0,16,3,0,19,0,23,0,0,0,0,0,4,349,,,,,,,,,,,,
V17-162,24.97,-28.93,North Atlantic,1,11,0,175,175,0,29,13,42,10,0,6,1,4,5,3,0,0,0,0,14,10,14,0,0,2,73,14,7,21,12,0,9,0,0,37,29,0,66,0,5,0,0,0,0,0,3,473,,,,,,,,,,,,
RC10-268,24.9,-92.47,Gulf of Mexico,3,1,25,125,150,3,6,4,10,0,0,14,3,4,8,2,1,0,0,0,0,12,0,0,0,31,0,1,32,33,3,0,0,0,0,18,4,0,22,0,13,0,0,0,0,0,1,314,,,,,,,,,,,,
V30-238,24.88,-17.2,North Atlantic,0,0,7,44,51,8,15,11,26,0,0,8,11,30,25,1,0,1,4,3,73,3,73,0,0,5,27,4,3,7,0,0,0,8,0,0,0,0,0,0,18,0,0,0,0,0,6,315,,,,,,,,,,,,
RC09-029,24.85,-90.95,Gulf of Mexico,13,6,26,137,163,1,21,21,42,1,0,10,9,3,8,0,4,0,0,0,1,12,1,0,0,27,0,0,16,16,0,0,0,2,0,27,6,0,33,0,16,0,0,0,0,0,5,372,,,,,,,,,,,,
A179-15,24.8,-75.92,North Atlantic,1.2,0.9,3.6,46.9,50.5,11.6,4.8,0.9,5.7,0,,6.6,1.2,0.3,0,0,6.3,0,0,0,0,0.9,0,,0,0,0,1.2,0.9,2.1,0,,0.3,0,,0.3,0,,0.3,0,12.2,,,0,0,0,,343,,,,,,,,,,,,
RC09-025,24.78,-91.45,Gulf of Mexico,6,1,40,140,180,3,27,15,42,0,0,12,11,3,12,1,5,0,4,0,2,21,2,0,0,26,0,3,11,14,6,0,1,1,0,13,13,0,26,0,48,0,0,0,0,0,4,429,,,,,,,,,,,,
V21-015,24.68,-84.65,Gulf of Mexico,6,0,34,101,135,3,26,17,43,0,1,15,18,0,14,2,12,0,1,0,2,10,2,0,0,11,0,0,7,7,1,0,0,1,0,10,9,0,19,1,24,0,0,0,0,0,1,327,,,,,,,,,,,,
V24-021,24.38,-90.1,Gulf of Mexico,11,6,26,108,134,1,15,16,31,0,2,13,12,5,5,2,1,0,0,0,0,19,0,0,0,19,0,0,13,13,1,0,0,2,0,18,7,0,25,0,10,0,0,0,0,0,0,312,,,,,,,,,,,,
V12-4,24.27,-53.07,North Atlantic,1,1,3.5,79,82.5,0,3.7,2.7,6.4,0,,1.9,0.6,1,0,0.2,0,0,0,0,0,0.2,0,,0,0,0.8,1,0.8,1.8,0.2,,0.2,0,,0.4,0,,0.4,1,1.3,,,0,0,0.2,,481,,,,,,,,,,,,
V30-56,24.12,-19.1,North Atlantic,1,0.2,4.4,10.7,15.1,1.2,7.8,5.8,13.6,0,,1.6,2.4,4.4,5,0.4,1.4,0.4,1,0,16.3,0.8,16.3,,0,1.4,18.9,2.9,1.8,4.7,1,,0.2,1.8,,2,0,,2,0,5.4,,,0.4,0,0,,513,,,,,,,,,,,,
RC10-267,24.05,-94.38,Gulf of Mexico,6,4,17,120,137,0,16,15,31,0,0,13,5,6,9,2,1,0,0,0,1,5,1,0,0,35,0,1,31,32,1,0,0,0,0,22,8,0,30,0,18,0,0,0,0,0,0,336,,,,,,,,,,,,
MIKP09,24.05,-28.93,North Atlantic,3,5,,93,93,,41,16,57,3,,11,,18,5,2,,2,,,13,3,13,,,4,43,17,18,35,13,,,,,15,1,,16,,23,,,,,,,349,,,,,,,,,,,,
A179-013,23.93,-75.75,North Atlantic,1.4,1.1,2.3,53.9,56.2,9.3,2.5,0.9,3.4,0,,6.2,1.4,0,0.3,0,3.1,0,0,0,0,0.6,0,,0,0,0,1.6,4.6,6.2,0,,0,0.3,,0,0,,0.6,0.6,9.6,,,0,0,0,,367,,,,,,,,,,,,
V21-014,23.92,-84.48,Gulf of Mexico,18,0,25,110,135,5,15,21,36,0,0,13,5,1,9,0,5,0,1,0,2,14,2,0,0,2,2,0,6,6,2,0,0,2,0,9,1,0,10,1,23,0,0,0,0,0,5,297,,,,,,,,,,,,
V03-128,23.75,-92.47,Carribean,2.1,0.9,11.1,39.5,50.6,0,10.2,3,13.2,0,,0,2.4,2.1,0,0,0.6,0,0,0,0.3,2.7,0.3,,0,6,0,0,8.3,8.3,0.3,,0,0,,6.2,0.6,,6.9,0,3.6,,,0,0,0,,339,,,,,,,,,,,,
V24-022,23.58,-92.13,Gulf of Mexico,15,1,29,102,131,0,14,16,30,0,2,10,14,6,9,2,3,0,0,0,0,17,0,0,0,22,0,1,23,24,1,0,0,1,0,25,9,0,34,0,11,0,0,0,0,0,4,337,,,,,,,,,,,,
GIK12310-3,23.5,-18.72,North Atlantic,0,0,1.8,11.9,13.7,0.6,9.4,2.2,11.6,0,,1.1,0,21.1,0,0.3,0.1,0,0.7,0,12.4,0.3,12.4,,0,0.1,25.6,0,3.2,3.2,0.7,,0.2,1.5,,0.7,0,,0.7,0,5.2,,,0,0,1,,1265,,,,,,,,,,,,
RC09-028,23.45,-92.48,Gulf of Mexico,7,4,43,136,179,11,27,12,39,0,0,12,15,2,14,0,11,0,0,0,2,13,2,0,0,28,0,2,23,25,1,0,2,1,0,17,9,0,26,0,33,0,0,0,0,0,9,434,,,,,,,,,,,,
RC10-262,23.43,-86.3,Gulf of Mexico,7,1,25,115,140,2,26,43,69,0,0,11,8,2,5,1,9,0,1,0,1,21,1,0,0,6,1,0,3,3,4,0,0,2,0,20,10,0,30,1,16,0,0,0,0,0,0,341,,,,,,,,,,,,
RC12-010,23.4,-95.53,Gulf of Mexico,12,9,33,127,160,0,11,3,14,0,0,5,11,7,0,2,3,0,0,0,0,6,0,0,0,31,0,1,34,35,0,0,1,2,0,9,4,0,13,0,16,0,0,0,0,0,10,337,,,,,,,,,,,,
V20-242,23.37,-43.65,North Atlantic,0.3,0.3,5.1,59.8,64.9,6.1,5.5,1.9,7.4,0,,3.2,0,0,1.9,0.6,1.9,0.3,0,0,0,0,0,,0,0,0.6,0.6,0.6,1.2,1,,0,0,,0,0,,0.3,0.3,10,,,0.3,0,0,,316,,,,,,,,,,,,
V16-206,23.33,-46.48,North Atlantic,0.6,1,3.2,57.3,60.5,7.3,3.8,1.9,5.7,0,,3.8,0.6,0,3.5,0,4.5,0,0,0,0,0.3,0,,0,0,0,0.9,0.3,1.2,0,,0,0.3,,0,0,,0.6,0.6,9.9,,,0,0,0,,323,,,,,,,,,,,,
V30-055,23.18,-17.67,North Atlantic,0,0,3,11,14,1,3,3,6,0,0,2,4,60,15,0,0,3,0,3,263,15,263,0,0,3,45,0,2,2,3,1,1,0,0,1,0,0,1,0,13,0,0,0,0,0,4,459,,,,,,,,,,,,
GIK12326-4,23.03,-17.42,North Atlantic,0.4,0.4,0.7,2.9,3.6,0,1.5,0,1.5,0,,2,0,36,0.4,0,0,0.4,0,0,24.7,15.9,24.7,,0,0,13.3,0,0.7,0.7,0,,0.4,0,,0,0,,0,0,0.7,,,0.4,0,0,,273,,,,,,,,,,,,
V10-89,23.02,-43.8,North Atlantic,2,16,51,207,258,37,27,10,37,1,0,21,22,5,13,4,36,0,0,0,0,1,0,0,0,0,1,4,19,23,2,0,1,2,0,1,0,0,1,1,73,0,0,0,0,0,4,561,,,,,,,,,,,,
V10-88,22.97,-38.22,North Atlantic,0.2,4,0.2,71,71.2,0,5.6,4.4,10,0,,1.8,0.2,0.2,0.8,0,0,0,0,0,0,0.6,0,,0,0,3.8,1,1.6,2.6,0.4,,0,0,,1,1.2,,2.2,0,1,,,0,0,1,,503,,,,,,,,,,,,
RC10-263,22.93,-91.6,Gulf of Mexico,8,2,40,117,157,3,11,6,17,0,3,22,14,6,4,0,2,0,1,0,0,14,0,0,0,39,0,0,24,24,0,0,0,7,0,12,5,0,17,0,19,0,0,0,0,0,3,362,,,,,,,,,,,,
RC12-012,22.9,-93.67,Gulf of Mexico,6,2,25,112,137,3,19,13,32,0,0,7,9,2,3,0,3,0,0,0,0,14,0,0,0,30,0,2,25,27,0,0,1,0,0,21,10,0,31,1,15,0,0,0,0,0,1,324,,,,,,,,,,,,
V32-52,22.7,-25.33,North Atlantic,0.2,1.8,0.5,15.2,15.7,0.2,12.9,4.3,17.2,0.9,,2.9,0.2,2.3,0,0.5,0,0,0,0,4.8,5.7,4.8,,0,0.7,16.3,0,7.9,7.9,1.8,,0,0.2,,13.6,4.3,,17.9,0,2.9,,,0,0,0,,442,,,,,,,,,,,,
V30-054,22.65,-19.2,North Atlantic,2,0,10,26,36,2,15,14,29,0,0,3,4,33,16,0,0,0,0,3,197,46,197,0,0,0,130,9,2,11,3,0,0,4,0,7,0,0,7,0,11,0,0,0,0,0,3,540,,,,,,,,,,,,
RC10-266,22.62,-96.33,Gulf of Mexico,10,1,40,119,159,3,13,7,20,0,0,14,13,11,5,1,4,0,0,0,0,8,0,0,0,45,0,1,23,24,0,0,0,3,0,11,2,0,13,1,15,0,0,0,0,0,2,352,,,,,,,,,,,,
V24-8,22.6,-72.6,North Atlantic,2.5,1.5,3.1,56,59.1,2,4.3,1.5,5.8,0,,7,1.3,0,0.8,0.5,0.5,0,0,0,0,1.3,0,,0,0,0,0.8,3.8,4.6,0,,0.3,0,,0.8,0.3,,1,0.8,11.1,,,0,0,0.5,,392,,,,,,,,,,,,
V29-170,22.47,-20.07,North Atlantic,1.5,0,0.8,33.6,34.4,2.9,9.9,4,13.9,0,,5.3,0.4,0.2,9.5,0.4,1,1,0,0,6.8,0,6.8,,0,0.8,7,3.4,1.6,5,0.6,,1,0,,0.4,0,,0.4,0,8.3,,,1,0,0.3,,495,,,,,,,,,,,,
RC10-264,22.08,-94.83,Gulf of Mexico,3,3,35,149,184,5,11,10,21,1,0,7,7,4,5,5,2,0,2,0,0,13,0,0,0,16,0,3,18,21,4,0,0,1,0,17,11,0,28,0,26,0,0,0,0,0,2,360,,,,,,,,,,,,
RC10-265,21.72,-95.83,Gulf of Mexico,13,1,32,134,166,4,5,11,16,0,0,8,8,5,7,3,5,0,2,0,0,9,0,0,0,19,0,0,28,28,0,0,0,5,0,23,6,0,29,0,13,0,0,0,0,0,8,349,,,,,,,,,,,,
TAG72-3,21.67,-17.98,North Atlantic,0.3,0,0.3,2.1,2.4,0,0.7,0,0.7,0,,2,0.6,39.6,0.1,0.2,0.2,0,1.8,0.5,20.9,16.9,20.9,,0,0,9.9,0,0.7,0.7,0,,0,0.4,,0.1,0,,0.1,0,2.8,,,0,0,0,,1005,,,,,,,,,,,,
V24-023,21.45,-85.7,Gulf of Mexico,13,0,26,95,121,2,39,18,57,2,12,27,15,1,0,2,8,0,0,0,0,7,0,1,0,4,0,0,2,2,0,0,0,1,0,16,3,0,19,2,46,0,0,0,0,0,4,346,,,,,,,,,,,,
RC10-22,21.3,-69.65,North Atlantic,1.2,1.2,16.7,44,60.7,3.4,4.6,2,6.6,0,,4.4,1.4,0,0.4,0,2.2,0.4,0,0,0,0.4,0,,0,0,0.4,0.2,2.1,2.3,0.4,,0,0.4,,0,0,,0,0,14.3,,,0.4,0,0,,519,,,,,,,,,,,,
V30-52,21.23,-21.32,North Atlantic,0.9,0,5.3,10.3,15.6,0.6,5.5,2.4,7.9,0,,2,3.1,5.7,2.6,0.2,0.6,0,0,0.6,27.1,0.4,27.1,,0,0.4,17.5,1.8,0,1.8,0.4,,0,1.5,,3.1,0,,3.1,0,5.3,,,0,0,2.7,,543,,,,,,,,,,,,
